serving_id,line_id,brand_name,serve_ends,consumption
64401041,7124,Budweiser,3/19/2017 21:17,0.5
64401042,7146,Bass,3/19/2017 21:06,0.34
64401043,7148,Budweiser,3/19/2017 21:30,1.6
64401044,7148,Budweiser,3/19/2017 21:36,0.11
64401045,7148,Budweiser,3/19/2017 21:37,1.5
64401046,7149,Stella Artois,3/19/2017 21:45,0.57
64401047,7149,Stella Artois,3/19/2017 21:50,0.55
64401048,7151,Mill St. Organic Lager,3/19/2017 21:38,0.53
64401049,7152,Goose Island - Endless IPA,3/19/2017 21:23,1.62
64401050,7152,Goose Island - Endless IPA,3/19/2017 21:37,0.55
64401051,7152,Goose Island - Endless IPA,3/19/2017 21:45,0.56
64401052,7152,Goose Island - Endless IPA,3/19/2017 21:46,0.03
64401053,7152,Goose Island - Endless IPA,3/19/2017 21:50,0.54
64401054,7152,Goose Island - Endless IPA,3/19/2017 21:50,0.08
64401055,7152,Goose Island - Endless IPA,3/19/2017 21:54,1.72
64401056,7153,Labatt 50,3/19/2017 21:14,0.34
64401057,7153,Labatt 50,3/19/2017 21:14,0.02
64401058,7153,Labatt 50,3/19/2017 21:35,1.54
64401059,7154,Shock Top,3/19/2017 21:00,0.05
64401060,7154,Shock Top,3/19/2017 21:31,1.54
64401061,11851,Mill St. Cobblestone Stout,3/19/2017 21:58,0.54
64401062,7172,Alexander Keith's IPA,3/19/2017 21:06,0.55
64401063,7175,Alexander Keith's Red,3/19/2017 21:22,1.66
64401064,7175,Alexander Keith's Red,3/19/2017 22:04,0.55
64401065,7190,Budweiser,3/19/2017 21:48,1.8
64401066,7204,Bud Light,3/19/2017 21:34,0.51
64401067,7204,Bud Light,3/19/2017 21:47,0.56
64401068,7205,Alexander Keith's Red,3/19/2017 21:33,0.51
64401069,7205,Alexander Keith's Red,3/19/2017 21:43,0.05
64401070,7206,Stella Artois,3/19/2017 21:33,0.63
64401071,7206,Stella Artois,3/19/2017 21:34,0.04
64401072,7207,Budweiser,3/19/2017 21:53,0.53
64401073,7208,Hoegaarden,3/19/2017 21:56,0.6
64401093,7277,Goose Island - Green Line,3/19/2017 21:49,1.23
64401094,7280,Stella Artois,3/19/2017 21:15,0.57
64401095,7280,Stella Artois,3/19/2017 21:16,0.23
64401096,7280,Stella Artois,3/19/2017 21:35,0.69
64401097,7282,Budweiser,3/19/2017 21:16,0.55
64401098,7282,Budweiser,3/19/2017 21:37,0.26
64401099,7282,Budweiser,3/19/2017 21:46,1.79
64401100,7284,Alexander Keith's Red,3/19/2017 21:55,0.59
64401101,7284,Alexander Keith's Red,3/19/2017 21:57,0.57
64401102,7284,Alexander Keith's Red,3/19/2017 21:57,0.55
64401103,7285,Alexander Keith's IPA,3/19/2017 21:07,1.18
64401105,7286,Guinness,3/19/2017 21:57,0.57
64401106,7286,Guinness,3/19/2017 21:59,0.24
64401107,7286,Guinness,3/19/2017 22:01,0.33
64401108,7286,Guinness,3/19/2017 22:03,0.27
64401109,7286,Guinness,3/19/2017 22:03,0.31
64401110,7414,Labatt 50,3/19/2017 21:13,0.62
64401111,7414,Labatt 50,3/19/2017 21:50,0.59
64401112,7414,Labatt 50,3/19/2017 21:58,0.59
64401113,7295,Labatt 50,3/19/2017 21:08,0.59
64401114,7295,Labatt 50,3/19/2017 21:11,0.59
64401115,7295,Labatt 50,3/19/2017 21:26,0.55
64401116,7295,Labatt 50,3/19/2017 21:28,0.67
64401117,7295,Labatt 50,3/19/2017 21:48,1.17
64401118,7295,Labatt 50,3/19/2017 21:49,1.17
64401120,7298,Labatt 50,3/19/2017 21:18,0.54
64401121,7302,Alexander Keith's Red,3/19/2017 21:15,0.57
64401122,7302,Alexander Keith's Red,3/19/2017 21:16,0.56
64401123,7302,Alexander Keith's Red,3/19/2017 21:19,0.53
64401124,7302,Alexander Keith's Red,3/19/2017 21:24,0.34
64401127,7303,Alexander Keith's IPA,3/19/2017 21:06,0.56
64401128,7303,Alexander Keith's IPA,3/19/2017 21:11,0.83
64401129,7303,Alexander Keith's IPA,3/19/2017 21:24,0.58
64401130,7303,Alexander Keith's IPA,3/19/2017 21:29,0.52
64401131,7303,Alexander Keith's IPA,3/19/2017 21:40,0.54
64401133,7304,Rolling Rock,3/19/2017 21:50,0.57
64401134,7306,Guinness,3/19/2017 21:12,0.34
64401135,7306,Guinness,3/19/2017 21:13,0.26
64401136,7306,Guinness,3/19/2017 21:15,0.43
64401137,7306,Guinness,3/19/2017 21:17,0.17
64401138,7306,Guinness,3/19/2017 21:33,0.41
64401139,7306,Guinness,3/19/2017 21:33,0.16
64401140,7306,Guinness,3/19/2017 21:38,0.4
64401141,7306,Guinness,3/19/2017 21:38,0.2
64401142,7306,Guinness,3/19/2017 21:51,0.56
64401143,7306,Guinness,3/19/2017 21:52,0.27
64401144,7306,Guinness,3/19/2017 21:52,0.23
64401145,7306,Guinness,3/19/2017 21:54,0.4
64401146,7306,Guinness,3/19/2017 21:55,0.19
64401147,7306,Guinness,3/19/2017 21:59,0.77
64401148,7306,Guinness,3/19/2017 22:00,0.43
64401149,7310,Le verger sur le colline cider blanc,3/19/2017 21:17,0.12
64401150,7310,Le verger sur le colline cider blanc,3/19/2017 21:24,0.25
64401151,7338,Budweiser,3/19/2017 21:44,0.45
64401152,7338,Budweiser,3/19/2017 21:44,0.14
64401153,7338,Budweiser,3/19/2017 21:45,0.54
64401154,7340,Alexander Keith's IPA,3/19/2017 21:20,0.56
64401155,7340,Alexander Keith's IPA,3/19/2017 21:45,0.54
64401156,7340,Alexander Keith's IPA,3/19/2017 21:45,0.05
64401157,12871,Archibald Chipie,3/19/2017 22:03,0.64
64401158,12871,Archibald Chipie,3/19/2017 22:04,0.11
64401188,7379,Guinness,3/19/2017 21:08,0.37
64401189,7379,Guinness,3/19/2017 21:08,0.04
64401190,7385,Goose Island - IPA,3/19/2017 21:27,0.53
64401191,7416,Stella Artois,3/19/2017 22:05,0.52
64401192,7417,Hoegaarden,3/19/2017 21:10,1.05
64401193,7422,Labatt 50,3/19/2017 21:54,3.52
64401194,7422,Labatt 50,3/19/2017 21:57,1.37
64401195,7422,Labatt 50,3/19/2017 21:58,1.38
64401196,12481,Bud Light,3/19/2017 21:14,0.31
64401198,7524,Budweiser,3/19/2017 21:31,0.51
64401199,7525,Bud Light,3/19/2017 21:13,0.54
64401200,7525,Bud Light,3/19/2017 21:52,0.54
64401201,7540,Rolling Rock,3/19/2017 21:11,0.54
64401202,7540,Rolling Rock,3/19/2017 21:11,0.54
64401203,7540,Rolling Rock,3/19/2017 21:46,0.54
64401204,7543,Alexander Keith's Red,3/19/2017 21:12,0.51
64401205,7543,Alexander Keith's Red,3/19/2017 21:42,0.51
64401206,7543,Alexander Keith's Red,3/19/2017 22:02,0.51
64401207,7572,Alexander Keith's Red,3/19/2017 22:04,1.5
64401208,7577,Budweiser,3/19/2017 21:49,0.9
64401211,7587,Budweiser,3/19/2017 21:06,0.4
64401212,7587,Budweiser,3/19/2017 21:32,0.62
64401213,7587,Budweiser,3/19/2017 21:33,0.56
64401214,7641,Budweiser,3/19/2017 21:26,0.57
64401215,7675,Labatt 50,3/19/2017 21:10,1.16
64401216,7675,Labatt 50,3/19/2017 21:51,0.56
64401217,7675,Labatt 50,3/19/2017 21:51,0.58
64401228,8060,Budweiser,3/19/2017 21:24,0.37
64401229,8060,Budweiser,3/19/2017 21:27,0.75
64401230,8071,Alexander Keith's Red,3/19/2017 21:05,0.43
64401231,8071,Alexander Keith's Red,3/19/2017 21:07,0.44
64401234,8072,Budweiser,3/19/2017 21:06,0.41
64401235,8072,Budweiser,3/19/2017 21:25,0.42
64401236,8072,Budweiser,3/19/2017 22:01,0.44
64401237,8096,Cette Sorte-La ,3/19/2017 21:38,0.55
64401239,8097,L'autre Sorte,3/19/2017 21:13,0.28
64401240,8097,L'autre Sorte,3/19/2017 21:32,0.29
64401241,13075,Garde-Malade,3/19/2017 21:07,0.77
64401243,10155,Labatt 50,3/19/2017 21:11,0.58
64401244,10155,Labatt 50,3/19/2017 21:26,0.56
64401246,8224,Grolsch,3/19/2017 21:35,0.27
64401247,8224,Grolsch,3/19/2017 21:35,0.7
64401248,10193,McKeown Cidre,3/19/2017 21:11,0.55
64401249,8332,Sleeman Original,3/19/2017 21:34,1
64401250,8332,Sleeman Original,3/19/2017 21:34,0.16
64401251,8332,Sleeman Original,3/19/2017 21:34,0.02
64401252,8335,Sapporo,3/19/2017 21:40,0.04
64401253,8335,Sapporo,3/19/2017 21:40,0.49
64401255,8393,Krombacher Pils,3/19/2017 21:37,0.61
64401256,8398,Grolsch,3/19/2017 21:19,0.93
64401257,8398,Grolsch,3/19/2017 21:26,1.92
64401258,8398,Grolsch,3/19/2017 21:29,0.95
64401259,8398,Grolsch,3/19/2017 21:46,0.95
64401260,8401,Mystique Cider,3/19/2017 21:57,0.2
64401261,8404,Alexander Keith's Red,3/19/2017 21:29,0.42
64401262,8404,Alexander Keith's Red,3/19/2017 21:39,0.44
64401263,8405,Shock Top,3/19/2017 21:31,0.53
64401264,8406,Labatt 50,3/19/2017 21:37,0.54
64401345,8560,Budweiser,3/19/2017 21:10,0.56
64401346,8560,Budweiser,3/19/2017 21:34,0.53
64401347,8564,Budweiser,3/19/2017 21:27,0.19
64401348,8564,Budweiser,3/19/2017 21:27,0.05
64401349,8564,Budweiser,3/19/2017 21:31,0.25
64401350,8565,Shock Top,3/19/2017 21:45,0.5
64401351,8565,Shock Top,3/19/2017 21:52,0.24
64401352,8565,Shock Top,3/19/2017 21:55,0.21
64401353,8567,Labatt 50,3/19/2017 21:31,0.22
64401354,8567,Labatt 50,3/19/2017 21:39,0.24
64401355,8567,Labatt 50,3/19/2017 21:43,0.23
64401356,8567,Labatt 50,3/19/2017 21:45,0.09
64401357,8567,Labatt 50,3/19/2017 21:53,8.83
64401358,8568,Archibald Matante,3/19/2017 21:38,0.22
64401359,8568,Archibald Matante,3/19/2017 22:02,0.21
64401360,8569,Archibald Chipie,3/19/2017 21:39,0.24
64401361,8571,Budweiser,3/19/2017 21:24,0.24
64401591,9136,Goose Island - IPA,3/19/2017 21:09,0.52
64401632,9230,Budweiser,3/19/2017 22:01,0.56
64401850,9737,Goose Island - Honker's Ale,3/19/2017 21:58,0.01
64401851,9738,Labatt 50 Blue,3/19/2017 21:27,0.55
64401852,9742,Bass,3/19/2017 21:19,0.18
64401854,9744,Beau's Lug Tread,3/19/2017 21:59,1.75
64401855,9745,St Ambroise Cider,3/19/2017 21:45,1.7
64401856,9746,Krombacher Dark,3/19/2017 21:59,0.62
64401859,9747,Guinness,3/19/2017 21:20,0.22
64401860,9747,Guinness,3/19/2017 21:31,0.38
64401861,9747,Guinness,3/19/2017 21:31,0.02
64401862,9747,Guinness,3/19/2017 21:36,0.31
64401863,9747,Guinness,3/19/2017 21:37,0.26
64401864,9747,Guinness,3/19/2017 21:37,0.01
64401865,9747,Guinness,3/19/2017 21:53,0.36
64401866,9747,Guinness,3/19/2017 21:54,0.24
64401867,9750,Goose Island - IPA,3/19/2017 21:20,0.34
64401869,9753,Shock Top,3/19/2017 21:27,0.56
64401870,9755,Alexander Keith's IPA,3/19/2017 21:54,0.34
64401871,9771,Boddingtons Pale Ale,3/19/2017 21:58,0.47
64401872,9771,Boddingtons Pale Ale,3/19/2017 21:59,0.09
64401873,9774,Labatt 50 Blue,3/19/2017 21:06,0.57
64401874,9776,Beau's Lug Tread,3/19/2017 21:05,0.57
64401875,9776,Beau's Lug Tread,3/19/2017 21:05,0.57
64401876,9776,Beau's Lug Tread,3/19/2017 21:45,1.13
64401877,9776,Beau's Lug Tread,3/19/2017 21:59,0.56
64401878,9777,Guinness,3/19/2017 21:00,0.04
64401879,9777,Guinness,3/19/2017 21:06,0.38
64401880,9777,Guinness,3/19/2017 21:08,0.2
64401881,9777,Guinness,3/19/2017 21:42,1.35
64401882,9777,Guinness,3/19/2017 21:46,0.77
64401883,9777,Guinness,3/19/2017 21:51,0.26
64401884,9781,Stella Artois,3/19/2017 22:03,0.2
64401885,9781,Stella Artois,3/19/2017 22:04,0.08
64401887,9784,Goose Island - IPA,3/19/2017 21:30,0.57
64401888,9784,Goose Island - IPA,3/19/2017 22:03,0.57
64401889,9786,Labatt 50,3/19/2017 21:59,0.57
64401891,9787,Mill St. Cobblestone Stout,3/19/2017 21:33,0.4
64401892,9787,Mill St. Cobblestone Stout,3/19/2017 21:34,0.11
64402402,11627,Shock Top,3/19/2017 21:17,0.49
64402403,11627,Shock Top,3/19/2017 22:02,0.53
64405493,4687,Goose Island - Honker's Ale,3/19/2017 22:28,0.42
64405494,4697,Carlsberg,3/19/2017 22:09,0.42
64405495,4697,Carlsberg,3/19/2017 22:09,0.34
64405496,4697,Carlsberg,3/19/2017 22:10,0.11
64405497,4728,Carlsberg,3/19/2017 22:08,1.09
64405498,4728,Carlsberg,3/19/2017 22:29,0.56
64405499,4730,Stella Artois,3/19/2017 22:10,0.29
64405500,4733,Michel Jodoin,3/19/2017 22:10,0.33
64405501,4733,Michel Jodoin,3/19/2017 22:56,0.29
64405503,4732,Labatt 50,3/19/2017 22:29,0.28
64405504,4732,Labatt 50,3/19/2017 22:30,0.09
64405505,4736,Guinness,3/19/2017 22:27,0.54
64405506,4736,Guinness,3/19/2017 22:42,0.57
64405507,4736,Guinness,3/19/2017 22:53,0.54
64405508,4736,Guinness,3/19/2017 22:56,0.29
64405509,4738,Carlsberg,3/19/2017 22:07,0.45
64405510,4748,Michel Jodoin,3/19/2017 22:28,0.23
64405511,4752,Hoegaarden,3/19/2017 22:28,0.19
64405512,4752,Hoegaarden,3/19/2017 22:35,0.47
64405513,7908,St Ambroise IPA,3/19/2017 22:40,0.45
64405514,7908,St Ambroise IPA,3/19/2017 22:43,0.4
64405515,7908,St Ambroise IPA,3/19/2017 23:02,0.9
64405516,7910,Griffon - Red,3/19/2017 22:06,0.45
64405517,4777,Griffon - Red,3/19/2017 22:10,0.48
64405518,4779,St Ambroise Cream Ale,3/19/2017 22:10,0.42
64405519,4781,Michel Jodoin,3/19/2017 22:10,0.47
64405520,4783,Goose Island - Honker's Ale,3/19/2017 22:52,0.52
64405521,13016,Mill St. Cobblestone Stout,3/19/2017 22:40,0.89
64405522,4784,Hoegaarden,3/19/2017 22:43,0.47
64405523,4785,Labatt 50,3/19/2017 22:32,0.86
64405524,4785,Labatt 50,3/19/2017 22:32,0.07
64405525,4785,Labatt 50,3/19/2017 22:52,0.43
64405527,4794,Dublin's Pub Cider,3/19/2017 22:16,0.58
64405528,4794,Dublin's Pub Cider,3/19/2017 22:21,0.57
64405529,4795,Guinness,3/19/2017 22:34,0.79
64405530,4795,Guinness,3/19/2017 22:34,0.19
64405531,4795,Guinness,3/19/2017 22:36,0.42
64405532,5943,Griffon - Red,3/19/2017 22:56,0.61
64405534,4846,Rickard's Red,3/19/2017 22:36,1.76
64405536,11630,Blue Moon/Belgian Moon,3/19/2017 22:18,0.5
64405537,11630,Blue Moon/Belgian Moon,3/19/2017 22:35,0.49
64405538,4878,Hoegaarden,3/19/2017 22:17,0.54
64405539,4878,Hoegaarden,3/19/2017 22:35,1.01
64405540,4892,Goose Island - IPA,3/19/2017 22:15,1.16
64405541,5089,Ste-Q Blonde,3/19/2017 22:16,0.53
64405542,5089,Ste-Q Blonde,3/19/2017 22:36,1.09
64405543,5089,Ste-Q Blonde,3/19/2017 23:00,0.54
64405544,5091,Ste-Q Rousse,3/19/2017 22:21,0.54
64405545,5091,Ste-Q Rousse,3/19/2017 22:29,0.33
64405546,5093,Miss Demeanor,3/19/2017 22:21,0.58
64405547,5231,Stella Artois,3/19/2017 22:08,0.56
64405548,5237,Bass,3/19/2017 22:27,0.31
64405549,5239,Labatt 50,3/19/2017 22:21,0.55
64405550,5239,Labatt 50,3/19/2017 22:26,0.33
64405551,5239,Labatt 50,3/19/2017 22:29,0.33
64405552,5239,Labatt 50,3/19/2017 22:48,0.55
64405553,5239,Labatt 50,3/19/2017 22:59,0.53
64405555,5247,Labatt 50,3/19/2017 22:11,0.54
64405556,5247,Labatt 50,3/19/2017 22:19,0.54
64405557,5247,Labatt 50,3/19/2017 22:20,0.04
64405558,5247,Labatt 50,3/19/2017 22:38,0.51
64405559,5247,Labatt 50,3/19/2017 22:39,0.04
64405560,5247,Labatt 50,3/19/2017 22:40,0.52
64405561,5247,Labatt 50,3/19/2017 22:53,1.62
64405562,5249,Stella Artois,3/19/2017 22:31,1.15
64405563,5249,Stella Artois,3/19/2017 22:54,0.54
64405564,5250,Goose Island - IPA,3/19/2017 22:45,0.57
64405565,5253,West Shefford Blonde,3/19/2017 22:18,2.25
64405566,5253,West Shefford Blonde,3/19/2017 22:27,0.55
64405567,5253,West Shefford Blonde,3/19/2017 22:36,1.05
64405568,5253,West Shefford Blonde,3/19/2017 22:46,0.55
64405569,5253,West Shefford Blonde,3/19/2017 22:59,1.05
64405570,5254,West Shefford Red,3/19/2017 22:50,0.55
64405571,13946,Cheval Blanc,3/19/2017 22:16,0.51
64405572,13946,Cheval Blanc,3/19/2017 22:23,1.06
64405573,13946,Cheval Blanc,3/19/2017 22:25,0.11
64405574,13946,Cheval Blanc,3/19/2017 22:57,0.52
64405575,13946,Cheval Blanc,3/19/2017 22:57,0.04
64405583,6000,Guinness,3/19/2017 22:07,0.01
64405584,6000,Guinness,3/19/2017 22:17,0.01
64405585,6000,Guinness,3/19/2017 22:23,0.01
64405586,6000,Guinness,3/19/2017 22:33,0.02
64405587,6000,Guinness,3/19/2017 22:38,0.03
64405588,6000,Guinness,3/19/2017 23:00,0.02
64405741,6839,Leffe Brown,3/19/2017 22:11,0.64
64405742,6845,Leffe Blonde,3/19/2017 22:14,0.58
64405743,6850,Alexander Keith's Red,3/19/2017 22:14,0.55
64405744,6872,Shock Top,3/19/2017 22:44,1.7
64405745,6872,Shock Top,3/19/2017 23:04,0.53
64405746,6873,Labatt 50,3/19/2017 22:13,0.55
64405747,6875,Alexander Keith's Red,3/19/2017 22:06,0.56
64405748,13735,Mill St. Cobblestone Stout,3/19/2017 22:21,0.12
64405749,13735,Mill St. Cobblestone Stout,3/19/2017 22:22,0.09
64405750,13735,Mill St. Cobblestone Stout,3/19/2017 22:22,0.1
64405752,6947,Labatt 50,3/19/2017 22:11,0.57
64405753,6968,Budweiser,3/19/2017 22:49,0.9
64405754,6970,Stella Artois,3/19/2017 22:36,1.12
64405755,6970,Stella Artois,3/19/2017 22:48,0.7
64405756,6975,Mill St. Cobblestone Stout,3/19/2017 23:03,0.01
64405757,6982,Alexander Keith's IPA,3/19/2017 22:58,1.57
64405758,6986,Budweiser,3/19/2017 22:09,0.48
64405759,6986,Budweiser,3/19/2017 22:09,0.1
64405760,6986,Budweiser,3/19/2017 22:33,0.35
64405761,6986,Budweiser,3/19/2017 22:33,0.25
64405762,6986,Budweiser,3/19/2017 22:41,1.66
64405763,6986,Budweiser,3/19/2017 22:51,0.85
64405764,6988,Bud Light,3/19/2017 22:24,1.49
64405765,6988,Bud Light,3/19/2017 22:42,0.82
64405766,6988,Bud Light,3/19/2017 22:42,0.27
64405767,6988,Bud Light,3/19/2017 22:42,0.14
64405768,6988,Bud Light,3/19/2017 22:53,3.81
64405769,6988,Bud Light,3/19/2017 23:04,1.05
64405770,6990,Alexander Keith's Red,3/19/2017 22:25,1.62
64405771,6993,Alexander Keith's Red,3/19/2017 22:43,1.67
64405772,6994,Labatt 50,3/19/2017 22:56,0.85
64405773,6996,Shock Top,3/19/2017 22:56,0.7
64405774,6997,Shock Top,3/19/2017 22:45,0.55
64405775,7002,Stella Artois,3/19/2017 22:41,0.53
64405776,7002,Stella Artois,3/19/2017 22:48,0.59
64405777,8505,Archibald Joufflue,3/19/2017 22:48,1.59
64405778,7007,Mill St. Cobblestone Stout,3/19/2017 22:42,0.54
64405779,7008,Guinness,3/19/2017 22:06,0.02
64405781,7092,Guinness,3/19/2017 22:43,1.07
64405782,7095,Alexander Keith's Red,3/19/2017 22:34,1.89
64405783,7095,Alexander Keith's Red,3/19/2017 22:40,0.93
64405785,7096,Alexander Keith's IPA,3/19/2017 22:39,0.55
64405786,7096,Alexander Keith's IPA,3/19/2017 22:42,0.75
64405787,7096,Alexander Keith's IPA,3/19/2017 22:42,0.07
64405788,7096,Alexander Keith's IPA,3/19/2017 22:45,0.48
64405789,7096,Alexander Keith's IPA,3/19/2017 22:48,0.53
64405790,7096,Alexander Keith's IPA,3/19/2017 22:49,0.57
64405791,7096,Alexander Keith's IPA,3/19/2017 22:56,1.14
64405792,7097,Labatt 50,3/19/2017 23:05,1.12
64405793,7098,Rolling Rock,3/19/2017 22:08,1.01
64405794,7098,Rolling Rock,3/19/2017 22:19,0.52
64405795,7098,Rolling Rock,3/19/2017 22:19,0.51
64405796,7098,Rolling Rock,3/19/2017 22:47,0.92
64405797,7098,Rolling Rock,3/19/2017 22:57,0.54
64405798,7099,Hoegaarden,3/19/2017 22:00,0.02
64405799,7099,Hoegaarden,3/19/2017 22:16,0.73
64405800,7099,Hoegaarden,3/19/2017 22:17,0.79
64405801,7099,Hoegaarden,3/19/2017 22:49,0.63
64405803,7101,Goose Island - IPA,3/19/2017 22:33,1.05
64405804,7101,Goose Island - IPA,3/19/2017 22:33,0.1
64405805,7102,Stella Artois,3/19/2017 22:16,0.64
64405806,7102,Stella Artois,3/19/2017 22:35,0.67
64405807,7102,Stella Artois,3/19/2017 22:54,1.28
64405808,7102,Stella Artois,3/19/2017 22:56,0.93
64405809,7102,Stella Artois,3/19/2017 22:59,0.94
64405810,7114,Budweiser,3/19/2017 23:01,1.58
64405811,7115,Goose Island - Honker's Ale,3/19/2017 22:09,0.05
64405812,7115,Goose Island - Honker's Ale,3/19/2017 22:09,0.09
64405813,7115,Goose Island - Honker's Ale,3/19/2017 22:10,1.62
64405814,7139,Goose Island - Honker's Ale,3/19/2017 22:51,1.6
64405815,7140,Budweiser,3/19/2017 22:53,1.52
64405816,7148,Budweiser,3/19/2017 22:27,0.53
64405817,7148,Budweiser,3/19/2017 22:33,1.65
64405818,7148,Budweiser,3/19/2017 22:34,1.65
64405819,7148,Budweiser,3/19/2017 22:40,0.54
64405820,7148,Budweiser,3/19/2017 22:47,1.63
64405821,7149,Stella Artois,3/19/2017 22:48,0.56
64405822,7152,Goose Island - Endless IPA,3/19/2017 22:32,0.59
64405823,11851,Mill St. Cobblestone Stout,3/19/2017 23:02,1.65
64405824,7172,Alexander Keith's IPA,3/19/2017 22:57,1.65
64405825,7172,Alexander Keith's IPA,3/19/2017 23:04,1.65
64405827,7175,Alexander Keith's Red,3/19/2017 22:21,1.66
64405828,7175,Alexander Keith's Red,3/19/2017 22:58,0.53
64405829,7190,Budweiser,3/19/2017 22:51,1.78
64405830,7203,Labatt 50,3/19/2017 22:50,0.49
64405831,7204,Bud Light,3/19/2017 22:13,0.55
64405832,7204,Bud Light,3/19/2017 22:41,0.55
64405833,7204,Bud Light,3/19/2017 23:00,0.56
64405834,7205,Alexander Keith's Red,3/19/2017 22:43,0.51
64405835,7205,Alexander Keith's Red,3/19/2017 22:48,0.42
64405836,7206,Stella Artois,3/19/2017 22:13,0.67
64405837,7206,Stella Artois,3/19/2017 22:43,0.63
64405838,7208,Hoegaarden,3/19/2017 22:59,0.55
64405844,7221,Budweiser,3/19/2017 22:11,0.54
64405845,7221,Budweiser,3/19/2017 22:12,0.03
64405846,7221,Budweiser,3/19/2017 22:32,0.54
64405863,7282,Budweiser,3/19/2017 22:26,1.62
64405864,7282,Budweiser,3/19/2017 22:56,0.63
64405865,7284,Alexander Keith's Red,3/19/2017 22:17,0.57
64405866,7284,Alexander Keith's Red,3/19/2017 22:37,0.6
64405867,7285,Alexander Keith's IPA,3/19/2017 22:16,0.6
64405868,7285,Alexander Keith's IPA,3/19/2017 22:20,1.87
64405869,7285,Alexander Keith's IPA,3/19/2017 22:36,0.61
64405873,7286,Guinness,3/19/2017 22:18,0.32
64405874,7286,Guinness,3/19/2017 22:19,0.26
64405875,7286,Guinness,3/19/2017 22:38,0.29
64405876,7286,Guinness,3/19/2017 22:39,0.3
64405877,7287,Hoegaarden,3/19/2017 22:25,0.05
64405878,7413,Goose Island - IPA,3/19/2017 22:14,0.51
64405879,7414,Labatt 50,3/19/2017 22:26,1.23
64405880,7294,Labatt 50 Blue,3/19/2017 22:13,0.61
64405881,7295,Labatt 50,3/19/2017 22:06,0.6
64405882,7296,Le verger sur le colline cider blanc,3/19/2017 23:00,0.64
64405883,7296,Le verger sur le colline cider blanc,3/19/2017 23:05,0.65
64405884,7297,Labatt 50 Blue,3/19/2017 22:56,0.56
64405885,7298,Labatt 50,3/19/2017 22:28,0.58
64405886,7299,Mill St. Tankhouse Ale,3/19/2017 22:37,0.64
64405887,7299,Mill St. Tankhouse Ale,3/19/2017 22:37,0.1
64405888,7301,Mill St. Organic Lager,3/19/2017 22:14,0.15
64405889,7301,Mill St. Organic Lager,3/19/2017 22:25,0.35
64405890,7302,Alexander Keith's Red,3/19/2017 22:12,0.6
64405891,7302,Alexander Keith's Red,3/19/2017 22:25,0.03
64405892,7302,Alexander Keith's Red,3/19/2017 22:55,0.38
64405893,7303,Alexander Keith's IPA,3/19/2017 22:14,0.41
64405894,7303,Alexander Keith's IPA,3/19/2017 22:25,0.31
64405895,7303,Alexander Keith's IPA,3/19/2017 22:33,1.62
64405896,7303,Alexander Keith's IPA,3/19/2017 22:33,1.03
64405897,7303,Alexander Keith's IPA,3/19/2017 22:54,3.8
64405898,7303,Alexander Keith's IPA,3/19/2017 22:56,0.69
64405899,7303,Alexander Keith's IPA,3/19/2017 22:58,0.54
64405900,7303,Alexander Keith's IPA,3/19/2017 22:59,1.46
64405902,7306,Guinness,3/19/2017 22:11,1.21
64405903,7306,Guinness,3/19/2017 22:12,0.61
64405904,7306,Guinness,3/19/2017 22:13,0.43
64405905,7306,Guinness,3/19/2017 22:14,0.11
64405906,7306,Guinness,3/19/2017 22:15,0.07
64405907,7306,Guinness,3/19/2017 22:36,0.28
64405908,7306,Guinness,3/19/2017 22:37,0.3
64405909,7306,Guinness,3/19/2017 22:44,0.57
64405910,7306,Guinness,3/19/2017 22:52,0.4
64405911,7306,Guinness,3/19/2017 22:54,0.18
64405912,7306,Guinness,3/19/2017 22:54,0.42
64405913,7306,Guinness,3/19/2017 22:56,0.16
64405914,7306,Guinness,3/19/2017 22:58,0.41
64405915,7306,Guinness,3/19/2017 23:00,0.18
64405916,7309,Harp's,3/19/2017 22:46,0.55
64405917,7309,Harp's,3/19/2017 23:02,0.53
64405918,7310,Le verger sur le colline cider blanc,3/19/2017 22:07,0.09
64405919,7310,Le verger sur le colline cider blanc,3/19/2017 22:15,0.57
64405920,7310,Le verger sur le colline cider blanc,3/19/2017 22:32,0.56
64405921,7310,Le verger sur le colline cider blanc,3/19/2017 22:55,0.19
64405922,7311,Shock Top,3/19/2017 22:46,1.6
64405923,7312,Hoegaarden,3/19/2017 22:49,0.57
64405937,7379,Guinness,3/19/2017 22:47,0.56
64405939,7416,Stella Artois,3/19/2017 22:32,0.6
64405940,7416,Stella Artois,3/19/2017 22:39,0.55
64405941,7422,Labatt 50,3/19/2017 22:06,1.35
64405942,7422,Labatt 50,3/19/2017 22:14,0.55
64405943,7422,Labatt 50,3/19/2017 22:40,1.6
64405944,7422,Labatt 50,3/19/2017 23:03,1.45
64405945,7422,Labatt 50,3/19/2017 23:03,0.03
64405946,12481,Bud Light,3/19/2017 22:37,0.62
64405947,7540,Rolling Rock,3/19/2017 22:12,0.54
64405949,7551,Labatt 50 Blue,3/19/2017 22:49,0.59
64405950,7551,Labatt 50 Blue,3/19/2017 22:51,0.61
64405951,7552,Budweiser,3/19/2017 22:58,1.75
64405953,7572,Alexander Keith's Red,3/19/2017 22:42,1.6
